ProdID;OrderDate;ShippedBy;Zip;Country;Qty;UnitPrice;UnitCost
2055;05/19/2023;SpeedEx;M4P;Canada;1;129.4883;56.9231
2236;05/19/2023;American Eagle;T6G;Canada;1;173.1975;79.2330
447;05/19/2023;American Eagle;M6P;Canada;1;157.4738;74.6115
1909;05/19/2023;BD Kerschen;H1G;Canada;1;20.4698;12.4237
657;05/19/2023;BD Kerschen;M6G;Canada;1;300.9125;141.4328
1187;05/19/2023;SpeedEx;K1R;Canada;1;100.3217;50.5621
1174;05/19/2023;PHL;R3M;Canada;1;128.3217;70.0636
2376;05/19/2023;World Connection;M6P;Canada;1;236.2325;103.6297
418;05/19/2023;American Eagle;T5H;Canada;1;90.2738;57.3777
1517;05/19/2023;SPU;V6R;Canada;1;170.5200;83.7245
396;05/19/2023;SpeedEx;V6S;Canada;1;91.0613;48.0860
778;05/19/2023;PHL;M6S;Canada;1;115.4475;67.3396
2394;05/19/2023;PHL;R2L;Canada;1;131.1975;49.6619
2384;05/20/2023;BD Kerschen;M4V;Canada;1;218.7325;101.4746
2388;05/20/2023;World Connection;T6V;Canada;1;103.2325;60.2150
2359;05/20/2023;The Pickup Guys;R2C;Canada;1;150.4825;87.3139
2153;05/20/2023;PHL;M4Y;Canada;1;34.1221;17.8427
2331;05/20/2023;SPU;T5K;Canada;1;129.4883;58.9874
805;05/20/2023;BD Kerschen;R2G;Canada;1;188.9475;93.9069
2353;05/20/2023;American Eagle;R3V;Canada;1;143.4825;63.2451
2252;05/20/2023;SPU;V5Z;Canada;1;131.1975;67.9603
2056;05/20/2023;SPU;R2W;Canada;2;73.4883;31.9687
2058;05/20/2023;Speedissimo;K2P;Canada;1;89.2325;39.3587
2332;05/20/2023;SpeedEx;L5N;Canada;1;99.1550;49.1654
467;05/20/2023;PHL;M4Y;Canada;1;92.3738;52.1664
609;05/20/2023;SpeedEx;M5B;Canada;1;287.7875;109.8653
641;05/20/2023;SPU;T6T;Canada;1;273.3500;156.6211
1453;05/20/2023;American Eagle;V5M;Canada;1;132.0900;64.7241
2331;05/20/2023;PHL;T6R;Canada;1;128.3217;58.9874
2045;05/20/2023;SPU;V6J;Canada;1;95.6550;42.3276
2359;05/20/2023;World Connection;T2X;Canada;1;146.9825;87.3139
792;05/20/2023;SpeedEx;T6G;Canada;1;65.5725;31.2526
2054;05/20/2023;PHL;L5N;Canada;1;126.5717;57.1490
2237;05/20/2023;World Connection;T6G;Canada;1;173.1975;76.2619
657;05/21/2023;American Eagle;V5Z;Canada;1;300.9125;141.4328
675;05/21/2023;BD Kerschen;V5V;Canada;1;216.9125;135.3885
2353;05/21/2023;SPU;R3M;Canada;1;143.4825;63.2451
993;05/21/2023;American Eagle;T6G;Canada;1;110.2325;52.8175
2388;05/21/2023;BD Kerschen;R2W;Canada;1;104.9825;60.2150
735;05/21/2023;PHL;R3G;Canada;1;125.9825;73.4851
2280;05/21/2023;American Eagle;R3V;Canada;1;162.6975;80.9666
1144;05/21/2023;BD Kerschen;T6R;Canada;1;41.4698;22.9328
447;05/21/2023;PHL;T1Y;Canada;1;157.4738;74.6115
1116;05/21/2023;American Eagle;T6R;Canada;1;262.4475;132.6382
396;05/21/2023;SPU;R3G;Canada;1;91.0613;48.0860
2254;05/21/2023;The Pickup Guys;L5T;Canada;1;56.6475;26.9773
2334;05/21/2023;SPU;R3V;Canada;1;76.9883;47.7932
1994;05/21/2023;SPU;T6E;Canada;1;59.3198;35.1590
2212;05/21/2023;Speedissimo;M5X;Canada;1;89.1975;48.0771
2331;05/21/2023;American Eagle;L5G;Canada;1;128.3217;58.9874
2379;05/21/2023;SpeedEx;R3V;Canada;1;61.2325;28.2817
1085;05/22/2023;BD Kerschen;T6R;Canada;1;86.5725;53.7049
2073;05/22/2023;PHL;L5N;Canada;1;119.8575;73.7177
2332;05/22/2023;PHL;V5K;Canada;1;99.1550;49.1654
993;05/22/2023;King Shippers;M6S;Canada;1;113.7325;52.8175
657;05/23/2023;BD Kerschen;M5R;Canada;1;300.9125;141.4328
976;05/23/2023;SPU;V7X;Canada;1;110.2325;57.3203
410;05/23/2023;King Shippers;R2C;Canada;1;146.9738;75.1036
648;05/23/2023;American Eagle;L5N;Canada;1;295.6625;131.8533
966;05/23/2023;King Shippers;R3B;Canada;1;162.7325;75.0613
1454;05/23/2023;SPU;V5M;Canada;1;132.0900;71.1965
2396;05/24/2023;PHL;T2J;Canada;1;97.0725;52.8672
475;05/24/2023;King Shippers;R2G;Canada;1;102.8738;43.5654
2045;05/24/2023;Speedissimo;V6M;Canada;1;95.6550;42.3276
609;05/24/2023;BD Kerschen;V6R;Canada;1;287.7875;109.8653
657;05/24/2023;PHL;M6H;Canada;1;300.9125;141.4328
2380;05/24/2023;SpeedEx;M4V;Canada;1;99.7325;47.3502
1085;05/24/2023;SPU;T6E;Canada;1;86.5725;53.7049
604;05/24/2023;SpeedEx;V6H;Canada;1;166.1625;63.3242
565;05/24/2023;American Eagle;T5W;Canada;1;297.4125;160.6383
2332;05/24/2023;World Connection;M6H;Canada;1;97.9883;49.1654
2045;05/24/2023;PHL;V6E;Canada;1;95.6550;42.3276
1187;05/24/2023;SPU;V7Y;Canada;1;100.3217;50.5621
1191;05/24/2023;Speedissimo;T3R;Canada;1;85.7325;38.0252
791;05/24/2023;BD Kerschen;T6G;Canada;1;65.5725;39.0854
1519;05/24/2023;PHL;K1R;Canada;1;188.8950;98.0763
684;05/24/2023;BD Kerschen;T3E;Canada;1;309.6625;185.1196
1520;05/24/2023;SPU;K1R;Canada;1;188.8950;99.5627
1086;05/24/2023;PHL;T6E;Canada;1;86.5725;49.7560
644;05/24/2023;The Pickup Guys;V6B;Canada;1;290.8500;178.5181
1053;05/25/2023;SpeedEx;R3H;Canada;1;26.7698;11.6752
2332;05/25/2023;BD Kerschen;V6M;Canada;1;97.9883;49.1654
794;05/25/2023;The Pickup Guys;T6E;Canada;1;81.3225;36.9885
993;05/25/2023;American Eagle;T6G;Canada;1;110.2325;52.8175
993;05/25/2023;World Connection;T6K;Canada;1;115.4825;52.8175
432;05/25/2023;American Eagle;V5N;Canada;1;92.3738;57.6562
475;05/25/2023;BD Kerschen;H1B;Canada;1;102.8738;43.5654
1191;05/25/2023;SPU;L5R;Canada;1;85.7325;38.0252
2280;05/25/2023;World Connection;R3W;Canada;1;162.6975;80.9666
2388;05/25/2023;PHL;T2X;Canada;1;104.9825;60.2150
777;05/25/2023;BD Kerschen;L5P;Canada;1;118.0725;56.5542
2054;05/25/2023;BD Kerschen;T2C;Canada;1;126.5717;57.1490
977;05/25/2023;SpeedEx;L5P;Canada;1;162.7325;98.4440
2331;05/26/2023;American Eagle;T2J;Canada;1;129.4883;58.9874
676;05/26/2023;World Connection;V5V;Canada;1;283.8500;134.1523
910;05/26/2023;SPU;M4N;Canada;1;96.8217;50.3165
475;05/26/2023;SpeedEx;R3M;Canada;1;102.8738;43.5654
793;05/26/2023;SpeedEx;R2W;Canada;1;81.3225;45.9036
989;05/26/2023;Speedissimo;T6G;Canada;1;145.2325;72.4643
993;05/26/2023;PHL;R2K;Canada;1;110.2325;52.8175
2055;05/26/2023;Speedissimo;T3G;Canada;1;127.1550;56.9231
1215;05/26/2023;PHL;T6E;Canada;1;114.6075;70.9873
396;05/26/2023;Speedissimo;V7M;Canada;1;91.0613;48.0860
690;05/26/2023;SPU;V6H;Canada;1;120.6625;73.7875
2054;05/26/2023;American Eagle;K1K;Canada;1;126.5717;57.1490
793;05/26/2023;King Shippers;T6E;Canada;1;81.3225;45.9036
2236;05/26/2023;SPU;R3H;Canada;1;173.1975;79.2330
976;05/26/2023;World Connection;L4Y;Canada;1;110.2325;57.3203
2054;05/26/2023;American Eagle;V7W;Canada;1;126.5717;57.1490
907;05/26/2023;PHL;L5P;Canada;1;128.3217;55.1506
418;05/26/2023;King Shippers;M4Y;Canada;1;90.2738;57.3777
2064;05/26/2023;PHL;V7Y;Canada;1;112.5717;50.8286
1232;05/26/2023;SpeedEx;V5W;Canada;1;125.9825;66.8755
2058;05/26/2023;SPU;M4Y;Canada;1;89.2325;39.3587
927;05/26/2023;BD Kerschen;H3H;Canada;1;102.6550;47.2931
1124;05/26/2023;SpeedEx;L5P;Canada;1;68.2448;34.3365
2352;05/27/2023;SpeedEx;V6G;Canada;1;82.8217;43.4403
185;05/27/2023;Speedissimo;M7Y;Canada;1;61.2500;32.5850
2055;05/27/2023;American Eagle;T3G;Canada;1;127.1550;56.9231
510;05/27/2023;PHL;L5W;Canada;1;91.0613;39.7052
2055;05/27/2023;American Eagle;V5Z;Canada;1;127.1550;56.9231
1435;05/27/2023;PHL;K1N;Canada;1;113.7150;49.5078
2336;05/27/2023;BD Kerschen;M5L;Canada;1;75.2442;36.2707
1186;05/27/2023;SPU;R3N;Canada;1;83.9883;53.7310
644;05/27/2023;BD Kerschen;L5M;Canada;1;290.8500;178.5181
2237;05/27/2023;BD Kerschen;R3H;Canada;1;173.1975;76.2619
1106;05/27/2023;World Connection;R3X;Canada;1;83.9825;49.5132
2090;05/27/2023;Speedissimo;M6G;Canada;1;118.9825;62.7163
1191;05/27/2023;The Pickup Guys;M4M;Canada;1;85.7325;38.0252
648;05/27/2023;SPU;R3V;Canada;1;295.6625;131.8533
1967;05/27/2023;American Eagle;V6J;Canada;2;82.2325;48.7777
2045;05/27/2023;SPU;M5X;Canada;1;95.6550;42.3276
565;05/28/2023;PHL;V6T;Canada;1;297.4125;160.6383
793;05/28/2023;BD Kerschen;M5P;Canada;1;81.3225;45.9036
1006;05/28/2023;World Connection;V5Z;Canada;1;94.4475;42.5141
794;05/28/2023;SpeedEx;V7W;Canada;1;81.3225;36.9885
264;05/28/2023;PHL;L5R;Canada;1;70.8488;32.8308
2384;05/28/2023;PHL;L5N;Canada;1;215.2325;101.4746
992;05/28/2023;BD Kerschen;L5H;Canada;1;94.4825;54.9627
1453;05/28/2023;PHL;K2P;Canada;1;132.0900;64.7241
2218;05/28/2023;American Eagle;M6S;Canada;1;141.6975;82.6512
990;05/28/2023;The Pickup Guys;V5Z;Canada;1;148.7325;72.1879
977;05/28/2023;SPU;L5N;Canada;1;162.7325;98.4440
2214;05/28/2023;PHL;M6S;Canada;1;115.4825;70.5867
927;05/28/2023;American Eagle;M6S;Canada;1;102.6550;47.2931
2045;05/28/2023;PHL;M4V;Canada;1;95.6550;42.3276
1965;05/28/2023;American Eagle;T5B;Canada;1;89.1975;48.7014
2138;05/28/2023;American Eagle;V6M;Canada;1;41.9948;24.9696
2359;05/28/2023;Speedissimo;V7M;Canada;1;150.4825;87.3139
595;05/28/2023;SpeedEx;R3B;Canada;1;246.6625;153.9575
927;05/29/2023;The Pickup Guys;T6E;Canada;1;102.6550;47.2931
764;05/29/2023;PHL;M4E;Canada;1;103.2325;62.0584
792;05/29/2023;American Eagle;V6Z;Canada;1;65.5725;31.2526
778;05/29/2023;PHL;L5P;Canada;1;118.0725;67.3396
792;05/29/2023;SpeedEx;M4E;Canada;1;65.5725;31.2526
778;05/29/2023;PHL;M5P;Canada;1;118.0725;67.3396
794;05/29/2023;BD Kerschen;M5P;Canada;1;81.3225;36.9885
763;05/29/2023;BD Kerschen;M4E;Canada;1;103.2325;51.1470
761;05/30/2023;SPU;L5T;Canada;1;183.6975;83.9994
2056;05/30/2023;SPU;M4E;Canada;1;73.4883;31.9687
862;05/30/2023;Speedissimo;V6Z;Canada;1;35.6896;18.0417
2332;05/30/2023;World Connection;M6S;Canada;1;97.9883;49.1654
604;05/30/2023;PHL;M5X;Canada;1;166.1625;63.3242
2090;05/30/2023;King Shippers;R3H;Canada;1;116.3575;62.7163
467;05/30/2023;American Eagle;V6R;Canada;1;92.3738;52.1664
2400;05/30/2023;BD Kerschen;T2X;Canada;1;94.4475;40.7427
1105;05/30/2023;American Eagle;R3X;Canada;1;83.9825;44.8990
781;05/30/2023;SPU;R3C;Canada;1;99.6975;63.7809
977;05/30/2023;SpeedEx;T6V;Canada;1;162.7325;98.4440
2332;05/31/2023;SpeedEx;L5N;Canada;1;97.9883;49.1654
2045;05/31/2023;BD Kerschen;T5Y;Canada;1;95.6550;42.3276
2332;05/31/2023;PHL;T5K;Canada;1;97.9883;49.1654
2332;05/31/2023;PHL;T3G;Canada;1;97.9883;49.1654
2045;05/31/2023;King Shippers;M6H;Canada;1;95.6550;42.3276
2045;05/31/2023;BD Kerschen;V7W;Canada;1;95.6550;42.3276
2090;05/31/2023;SpeedEx;T2C;Canada;1;116.3575;62.7163
966;05/31/2023;SPU;M4S;Canada;1;164.4825;75.0613
684;05/31/2023;BD Kerschen;T6G;Canada;1;309.6625;185.1196
2045;05/31/2023;American Eagle;M4V;Canada;3;95.6550;42.3276
615;05/31/2023;PHL;V6Z;Canada;1;239.6625;109.8980
993;05/31/2023;SPU;T6E;Canada;1;115.4825;52.8175
2045;05/31/2023;SpeedEx;T2X;Canada;1;100.3217;42.3276
2091;05/31/2023;BD Kerschen;R3W;Canada;1;55.1075;26.1958
910;05/31/2023;SPU;T2J;Canada;1;96.8217;50.3165
2064;05/31/2023;SPU;T6J;Canada;1;112.5717;50.8286
2067;05/31/2023;American Eagle;M5R;Canada;1;178.4825;109.7141
782;05/31/2023;PHL;T6H;Canada;1;99.6975;46.8591
2215;05/31/2023;World Connection;M6S;Canada;1;115.4825;67.4260
2055;05/31/2023;American Eagle;V5V;Canada;1;129.4883;56.9231
2090;05/31/2023;SpeedEx;M6H;Canada;1;118.9825;62.7163
791;05/31/2023;PHL;M5P;Canada;1;65.5725;39.0854
1187;05/31/2023;World Connection;R2G;Canada;1;100.3217;50.5621
2054;05/31/2023;American Eagle;R2L;Canada;1;126.5717;57.1490
981;05/31/2023;SPU;L5M;Canada;1;52.4825;23.9726
443;05/31/2023;American Eagle;V6T;Canada;1;87.1238;41.6321
2332;05/31/2023;SpeedEx;H1G;Canada;1;99.1550;49.1654
467;05/31/2023;SpeedEx;L5K;Canada;1;92.3738;52.1664
992;05/31/2023;BD Kerschen;L5N;Canada;1;94.4825;54.9627
1085;05/31/2023;PHL;M4P;Canada;1;86.5725;53.7049
2064;05/31/2023;PHL;R3H;Canada;1;116.6550;50.8286
2252;05/31/2023;PHL;R3G;Canada;1;131.1975;67.9603
826;05/31/2023;SpeedEx;V7Y;Canada;1;97.1198;47.4371
819;05/31/2023;World Connection;V5Z;Canada;1;101.3198;51.4339
2054;06/01/2023;American Eagle;L5N;Canada;1;126.5717;57.1490
1215;06/01/2023;BD Kerschen;T6J;Canada;1;114.6075;70.9873
2073;06/01/2023;American Eagle;T1Y;Canada;1;119.8575;73.7177
2380;06/01/2023;SpeedEx;M5A;Canada;1;97.9825;47.3502
1165;06/01/2023;Speedissimo;T6G;Canada;1;128.3217;59.4633
2045;06/01/2023;PHL;R3K;Canada;1;95.6550;42.3276
2376;06/01/2023;BD Kerschen;R3B;Canada;1;222.2325;103.6297
993;06/01/2023;BD Kerschen;L5P;Canada;1;115.4825;52.8175
910;06/01/2023;SPU;M4V;Canada;1;95.6550;50.3165
2237;06/01/2023;The Pickup Guys;K1N;Canada;1;173.1975;76.2619
2254;06/01/2023;The Pickup Guys;R3C;Canada;1;56.6475;26.9773
2236;06/01/2023;BD Kerschen;T6K;Canada;1;173.1975;79.2330
675;06/01/2023;American Eagle;L5N;Canada;1;216.9125;135.3885
1186;06/01/2023;BD Kerschen;M4P;Canada;1;83.9883;53.7310
989;06/01/2023;The Pickup Guys;H1B;Canada;1;145.2325;72.4643
1186;06/01/2023;American Eagle;L5N;Canada;1;83.9883;53.7310
591;06/01/2023;BD Kerschen;V5Z;Canada;1;304.4125;195.7601
2073;06/01/2023;SpeedEx;L5N;Canada;1;118.1075;73.7177
2045;06/01/2023;The Pickup Guys;R3B;Canada;1;95.6550;42.3276
993;06/01/2023;PHL;L5N;Canada;1;115.4825;52.8175
2376;06/01/2023;King Shippers;L5G;Canada;1;236.2325;103.6297
690;06/01/2023;BD Kerschen;T2X;Canada;1;120.6625;73.7875
977;06/01/2023;BD Kerschen;R2C;Canada;1;160.9825;98.4440
2336;06/01/2023;SpeedEx;M4R;Canada;1;75.2442;36.2707
574;06/01/2023;PHL;V6A;Canada;1;300.9125;141.6317
475;06/01/2023;American Eagle;V6Z;Canada;1;102.8738;43.5654
1117;06/01/2023;King Shippers;M6P;Canada;1;309.6975;153.6233
2086;06/01/2023;SpeedEx;M6G;Canada;1;76.9825;44.9036
716;06/01/2023;The Pickup Guys;T6W;Canada;1;152.1975;91.6401
2090;06/01/2023;SpeedEx;V5X;Canada;1;118.9825;62.7163
2055;06/02/2023;SpeedEx;T2H;Canada;1;127.1550;56.9231
715;06/02/2023;American Eagle;T6W;Canada;1;152.1975;75.6421
1131;06/02/2023;The Pickup Guys;V6M;Canada;1;43.5698;22.2925
993;06/02/2023;SPU;T6J;Canada;1;110.2325;52.8175
1187;06/02/2023;King Shippers;K1H;Canada;1;100.3217;50.5621
2253;06/02/2023;SPU;R3G;Canada;1;131.1975;73.4706
422;06/03/2023;King Shippers;T6E;Canada;1;80.8238;49.1042
760;06/03/2023;SpeedEx;R3E;Canada;1;157.4475;76.8495
1226;06/03/2023;SpeedEx;V6Z;Canada;1;183.7325;83.9241
2090;06/03/2023;King Shippers;V5N;Canada;1;122.4825;62.7163
1187;06/03/2023;World Connection;V6A;Canada;1;100.3217;50.5621
977;06/03/2023;The Pickup Guys;K1H;Canada;1;162.7325;98.4440
759;06/03/2023;American Eagle;R3E;Canada;1;157.4475;71.9856
966;06/04/2023;American Eagle;L5N;Canada;1;160.9825;75.0613
754;06/04/2023;American Eagle;R3G;Canada;1;82.2325;36.7408
2055;06/04/2023;BD Kerschen;T5L;Canada;1;127.1550;56.9231
1155;06/04/2023;American Eagle;T6E;Canada;1;44.6198;20.3812
396;06/04/2023;American Eagle;V6M;Canada;1;91.0613;48.0860
467;06/04/2023;PHL;V5V;Canada;1;92.3738;52.1664
443;06/05/2023;King Shippers;R2C;Canada;1;87.1238;41.6321
1935;06/05/2023;BD Kerschen;V6Z;Canada;1;131.1975;67.9603
1124;06/05/2023;BD Kerschen;T6V;Canada;1;68.2448;34.3365
2054;06/05/2023;BD Kerschen;R3H;Canada;1;126.5717;57.1490
1086;06/05/2023;World Connection;M4P;Canada;1;86.5725;49.7560
1905;06/05/2023;SpeedEx;T2J;Canada;1;340.3575;162.8497
996;06/05/2023;The Pickup Guys;R3H;Canada;1;234.4825;148.5726
989;06/05/2023;American Eagle;T6E;Canada;1;145.2325;72.4643
2280;06/05/2023;SpeedEx;M5L;Canada;1;162.6975;80.9666
510;06/06/2023;PHL;V6G;Canada;1;91.0613;39.7052
574;06/06/2023;SpeedEx;V6M;Canada;1;300.9125;141.6317
2064;06/06/2023;American Eagle;V7Y;Canada;1;112.5717;50.8286
2334;06/06/2023;SPU;K1R;Canada;1;76.9883;47.7932
2254;06/06/2023;World Connection;V7M;Canada;1;56.6475;26.9773
993;06/06/2023;American Eagle;T2A;Canada;1;110.2325;52.8175
2212;06/07/2023;BD Kerschen;V6M;Canada;1;89.1975;48.0771
641;06/07/2023;SpeedEx;R3A;Canada;1;273.3500;156.6211
2332;06/07/2023;SPU;L5N;Canada;1;99.1550;49.1654
410;06/07/2023;PHL;R2G;Canada;1;146.9738;75.1036
396;06/07/2023;BD Kerschen;R3V;Canada;1;91.0613;48.0860
2331;06/07/2023;SPU;R3G;Canada;1;128.3217;58.9874
2331;06/07/2023;SpeedEx;V6R;Canada;1;129.4883;58.9874
1215;06/07/2023;PHL;T2X;Canada;1;113.7325;70.9873
1924;06/07/2023;Speedissimo;K1R;Canada;1;35.1698;16.0542
1231;06/07/2023;SpeedEx;L4X;Canada;1;253.7325;117.4076
595;06/07/2023;The Pickup Guys;R3H;Canada;1;246.6625;153.9575
595;06/07/2023;American Eagle;T6G;Canada;1;246.6625;153.9575
1228;06/07/2023;The Pickup Guys;K1K;Canada;2;43.7325;22.2918
675;06/07/2023;PHL;T2J;Canada;1;216.9125;135.3885
927;06/07/2023;SPU;R2G;Canada;1;102.6550;47.2931
683;06/08/2023;American Eagle;T6E;Canada;1;292.1625;145.3359
977;06/08/2023;American Eagle;R2C;Canada;1;160.9825;98.4440
2145;06/08/2023;American Eagle;K2P;Canada;1;78.7396;38.7719
967;06/08/2023;The Pickup Guys;T5B;Canada;1;225.7325;104.2551
2355;06/08/2023;SPU;V6S;Canada;1;194.2325;95.5661
467;06/08/2023;BD Kerschen;M4X;Canada;1;92.3738;52.1664
2212;06/08/2023;American Eagle;V6E;Canada;1;89.1975;48.0771
546;06/08/2023;PHL;V6J;Canada;1;446.1625;231.1122
778;06/09/2023;PHL;T6K;Canada;1;115.4475;67.3396
2255;06/09/2023;SPU;V7M;Canada;1;56.6475;32.6402
2213;06/09/2023;The Pickup Guys;V6E;Canada;1;89.1975;47.4527
604;06/09/2023;SPU;R3X;Canada;1;166.1625;63.3242
992;06/09/2023;SpeedEx;L5N;Canada;1;94.4825;54.9627
2184;06/09/2023;World Connection;R3H;Canada;1;279.8250;160.5137
605;06/10/2023;King Shippers;R2C;Canada;1;132.9125;82.9589
2376;06/10/2023;PHL;T6J;Canada;1;222.2325;103.6297
400;06/10/2023;The Pickup Guys;M3K;Canada;1;78.7238;37.7597
604;06/10/2023;SpeedEx;T6K;Canada;1;166.1625;63.3242
759;06/10/2023;Speedissimo;L5N;Canada;1;157.4475;71.9856
760;06/10/2023;World Connection;L5N;Canada;1;157.4475;76.8495
715;06/10/2023;PHL;V6N;Canada;1;152.1975;75.6421
2215;06/11/2023;PHL;T6W;Canada;1;115.4825;67.4260
2045;06/11/2023;SPU;H1B;Canada;1;100.3217;42.3276
792;06/11/2023;The Pickup Guys;V6A;Canada;1;65.5725;31.2526
2054;06/11/2023;BD Kerschen;R3M;Canada;1;126.5717;57.1490
1229;06/11/2023;American Eagle;T6G;Canada;1;84.8575;45.1837
1884;06/11/2023;American Eagle;R2G;Canada;1;272.1075;131.0158
927;06/11/2023;American Eagle;H1B;Canada;1;102.6550;47.2931
1227;06/12/2023;PHL;T6S;Canada;1;104.9825;65.1867
981;06/12/2023;American Eagle;M6S;Canada;1;52.4825;23.9726
791;06/12/2023;BD Kerschen;V6A;Canada;1;65.5725;39.0854
971;06/12/2023;BD Kerschen;M6G;Canada;1;428.7325;271.6531
779;06/13/2023;PHL;M6J;Canada;1;108.4825;61.2359
400;06/13/2023;SPU;V6T;Canada;1;78.7238;37.7597
760;06/14/2023;American Eagle;H1B;Canada;1;157.4475;76.8495
993;06/14/2023;SPU;V6S;Canada;1;115.4825;52.8175
762;06/14/2023;BD Kerschen;T6G;Canada;1;183.6975;70.0710
1213;06/14/2023;BD Kerschen;T6H;Canada;1;167.9825;94.0702
1191;06/14/2023;The Pickup Guys;H3H;Canada;1;83.9825;38.0252
791;06/14/2023;SpeedEx;T5K;Canada;4;65.5725;39.0854
792;06/14/2023;World Connection;T5K;Canada;4;65.5725;31.2526
636;06/14/2023;SpeedEx;M5S;Canada;1;293.9125;137.0876
422;06/14/2023;American Eagle;T6E;Canada;1;80.8238;49.1042
635;06/14/2023;BD Kerschen;R3B;Canada;1;323.6625;143.4686
491;06/14/2023;American Eagle;R2G;Canada;3;90.7463;40.0537
1924;06/14/2023;PHL;V6T;Canada;1;35.1698;16.0542
647;06/14/2023;World Connection;M5X;Canada;1;304.4125;136.1697
2054;06/14/2023;SpeedEx;M7Y;Canada;1;126.5717;57.1490
793;06/15/2023;SpeedEx;R2L;Canada;3;81.3225;45.9036
905;06/15/2023;American Eagle;L5T;Canada;1;128.3217;54.5511
2239;06/15/2023;BD Kerschen;L5T;Canada;1;125.9475;60.0303
676;06/15/2023;BD Kerschen;T1Y;Canada;1;283.8500;134.1523
475;06/15/2023;American Eagle;T6T;Canada;1;102.8738;43.5654
2376;06/15/2023;PHL;V5N;Canada;1;236.2325;103.6297
418;06/15/2023;PHL;V6T;Canada;1;90.2738;57.3777
763;06/15/2023;BD Kerschen;H1B;Canada;1;103.2325;51.1470
2332;06/15/2023;Speedissimo;T5J;Canada;1;99.1550;49.1654
2331;06/15/2023;PHL;T6G;Canada;1;128.3217;58.9874
1924;06/15/2023;PHL;V6S;Canada;1;35.1698;16.0542
676;06/15/2023;King Shippers;R3G;Canada;1;283.8500;134.1523
761;06/15/2023;SpeedEx;T6G;Canada;1;183.6975;83.9994
2331;06/15/2023;SPU;V6R;Canada;1;128.3217;58.9874
826;06/15/2023;American Eagle;T2X;Canada;1;97.1198;47.4371
604;06/15/2023;American Eagle;V5V;Canada;1;166.1625;63.3242
2387;06/16/2023;PHL;T6G;Canada;1;166.2325;100.5844
1987;06/16/2023;SpeedEx;T6J;Canada;1;162.6975;85.0858
2353;06/16/2023;PHL;V6J;Canada;1;143.4825;63.2451
794;06/16/2023;Speedissimo;R2L;Canada;3;81.3225;36.9885
2238;06/16/2023;PHL;L5T;Canada;1;125.9475;67.0037
475;06/16/2023;BD Kerschen;M4Y;Canada;1;102.8738;43.5654
2213;06/16/2023;SpeedEx;V5X;Canada;1;89.1975;47.4527
2090;06/16/2023;PHL;M6H;Canada;1;118.9825;62.7163
927;06/16/2023;SPU;V5V;Canada;1;102.6550;47.2931
2054;06/16/2023;Speedissimo;M5P;Canada;1;126.5717;57.1490
1187;06/16/2023;The Pickup Guys;K2P;Canada;1;100.3217;50.5621
1942;06/16/2023;Speedissimo;M6P;Canada;1;120.6975;71.5373
605;06/16/2023;American Eagle;T6H;Canada;1;132.9125;82.9589
1215;06/16/2023;SpeedEx;V6M;Canada;1;114.6075;70.9873
779;06/16/2023;BD Kerschen;V5V;Canada;1;108.4825;61.2359
993;06/16/2023;SPU;T5K;Canada;1;110.2325;52.8175
760;06/17/2023;PHL;V5V;Canada;1;157.4475;76.8495
2352;06/17/2023;American Eagle;T6S;Canada;1;82.8217;43.4403
1009;06/17/2023;BD Kerschen;V5T;Canada;1;102.3225;59.0905
2332;06/17/2023;PHL;V6H;Canada;1;97.9883;49.1654
1114;06/17/2023;SpeedEx;M5R;Canada;1;157.4475;90.2081
1433;06/17/2023;SpeedEx;T6J;Canada;1;111.9650;60.3492
965;06/17/2023;SPU;M5P;Canada;1;162.7325;89.9911
1182;06/18/2023;The Pickup Guys;M4E;Canada;1;104.9650;48.7630
657;06/18/2023;World Connection;M5P;Canada;1;300.9125;141.4328
764;06/18/2023;PHL;H1B;Canada;1;103.2325;62.0584
467;06/18/2023;BD Kerschen;L5R;Canada;1;92.3738;52.1664
2045;06/18/2023;PHL;V5Z;Canada;1;95.6550;42.3276
2332;06/18/2023;SpeedEx;T5K;Canada;1;97.9883;49.1654
759;06/19/2023;BD Kerschen;H1B;Canada;1;157.4475;71.9856
965;06/19/2023;BD Kerschen;T6J;Canada;1;162.7325;89.9911
2073;06/20/2023;SPU;M6G;Canada;1;118.1075;73.7177
432;06/20/2023;The Pickup Guys;K1P;Canada;1;92.3738;57.6562
2049;06/20/2023;PHL;K1N;Canada;1;100.3217;53.3710
1061;06/20/2023;World Connection;R3E;Canada;1;146.9475;83.9841
927;06/20/2023;American Eagle;M4E;Canada;1;102.6550;47.2931
499;06/20/2023;SPU;T1Y;Canada;1;92.6363;40.1748
2219;06/20/2023;PHL;V6T;Canada;1;141.6975;87.9834
604;06/20/2023;PHL;V6G;Canada;1;166.1625;63.3242
781;06/20/2023;The Pickup Guys;R3L;Canada;1;99.6975;63.7809
2091;06/20/2023;American Eagle;M6H;Canada;1;55.1075;26.1958
2092;06/20/2023;PHL;H1B;Canada;1;113.7325;52.7028
990;06/21/2023;SPU;V5Z;Canada;1;145.2325;72.1879
447;06/21/2023;World Connection;L5S;Canada;1;157.4738;74.6115
2336;06/21/2023;BD Kerschen;M6S;Canada;1;75.2442;36.2707
759;06/21/2023;American Eagle;V5V;Canada;1;157.4475;71.9856
